run_id,timestamp,benchmark,scenario,case_id,document_title,position,question,answer,repeat_index,method,method_family,selected_action,retention_ratio,kv_bits,execution_status,backend_status,reason,operating_regime_target,operating_regime_observed,prompt_tokens,generated_tokens,estimated_full_kv_mb,estimated_kv_cache_mb,memory_budget_mb,memory_saved_percent,budget_violation,swap_delta_mb,pageout_delta,swapout_delta,compressed_memory_delta_mb,memory_pressure,bandwidth_pressure,latency_ms_per_token,latency_p95_ms_per_token,tokens_per_second,score,accuracy,delta_score_vs_full,retrieval_success,exact_match,containment,retained_target_token,decision_time_ms,policy_profile,execution_mode,output_text,notes
checkpoint6-needle-contention-3072-1-early-Retention-only-20260503134516,2026-05-03T11:45:16.191219+00:00,checkpoint6_regime_benchmark,needle,needle-early,,early,,,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,contention,contention,3072,32,96.0,48.0,49.44,50.0,False,93.204,77.67,11.65,310.68,yellow,1.828691,55.1,104.5,18.149,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-early-Hybrid conservative-20260503134516,2026-05-03T11:45:16.191231+00:00,checkpoint6_regime_benchmark,needle,needle-early,,early,,,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,38.232,49.44,60.175,False,74.237,61.864,9.28,247.456,yellow,1.456552,57.71,109.45,17.328,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-early-Hybrid balanced-20260503134516,2026-05-03T11:45:16.191244+00:00,checkpoint6_regime_benchmark,needle,needle-early,,early,,,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,25.488,49.44,73.45,False,49.491,41.243,6.186,164.971,yellow,0.971035,56.26,106.7,17.775,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-early-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.191256+00:00,checkpoint6_regime_benchmark,needle,needle-early,,early,,,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,7.646,49.44,92.035,False,14.847,12.373,1.856,49.491,yellow,0.29131,59.74,113.3,16.739,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-early-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.191271+00:00,checkpoint6_regime_benchmark,needle,needle-early,,early,,,1,Ideal dynamic q8,theoretical_upper_bound,ideal_r969_b8,0.968898,8,theoretical_only,infeasible,theoretical dynamic upper bound,contention,contention,3072,32,96.0,49.391,49.44,48.551,False,95.904,79.92,11.988,319.68,yellow,1.881668,58.98,111.858,16.955,1.0,1.0,0.0,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-early-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.191307+00:00,checkpoint6_regime_benchmark,needle,needle-early,,early,,,1,Adaptive Lumina,adaptive,dynamic_r514_b16,0.514485,16,real,real,fp16/bf16 KV path available,contention,contention,3072,32,96.0,49.391,49.44,48.552,False,95.904,79.92,11.988,319.68,yellow,1.881668,55.184,104.659,18.121,0.0,0.0,1.0,False,False,False,False,0.0202,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-middle-Full KV-20260503134516,2026-05-03T11:45:16.191326+00:00,checkpoint6_regime_benchmark,needle,needle-middle,,middle,,,1,Full KV,baseline,full_16,1.0,16,budget_infeasible,real,static benchmark method,contention,contention,3072,32,96.0,96.0,49.44,0.0,True,186.408,155.34,23.301,621.359,yellow,3.657382,85.311,110.0,11.722,0.98,0.98,0.02,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-middle-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.191338+00:00,checkpoint6_regime_benchmark,needle,needle-middle,,middle,,,1,Quantized 8-bit,static_q8,full_8,1.0,8,budget_infeasible,real,static benchmark method,contention,contention,3072,32,96.0,50.976,49.44,46.9,True,98.983,82.485,12.373,329.942,yellow,1.94207,60.079,112.2,16.645,0.98,0.98,0.02,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-middle-Retention-only-20260503134516,2026-05-03T11:45:16.191350+00:00,checkpoint6_regime_benchmark,needle,needle-middle,,middle,,,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,contention,contention,3072,32,96.0,48.0,49.44,50.0,False,93.204,77.67,11.65,310.68,yellow,1.828691,55.1,104.5,18.149,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-middle-Hybrid conservative-20260503134516,2026-05-03T11:45:16.191362+00:00,checkpoint6_regime_benchmark,needle,needle-middle,,middle,,,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,38.232,49.44,60.175,False,74.237,61.864,9.28,247.456,yellow,1.456552,57.71,109.45,17.328,1.0,1.0,0.0,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-middle-Hybrid balanced-20260503134516,2026-05-03T11:45:16.191373+00:00,checkpoint6_regime_benchmark,needle,needle-middle,,middle,,,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,25.488,49.44,73.45,False,49.491,41.243,6.186,164.971,yellow,0.971035,56.26,106.7,17.775,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-middle-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.191385+00:00,checkpoint6_regime_benchmark,needle,needle-middle,,middle,,,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,7.646,49.44,92.035,False,14.847,12.373,1.856,49.491,yellow,0.29131,59.74,113.3,16.739,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-middle-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.191401+00:00,checkpoint6_regime_benchmark,needle,needle-middle,,middle,,,1,Ideal dynamic q8,theoretical_upper_bound,ideal_r969_b8,0.968898,8,theoretical_only,infeasible,theoretical dynamic upper bound,contention,contention,3072,32,96.0,49.391,49.44,48.551,False,95.904,79.92,11.988,319.68,yellow,1.881668,58.98,111.858,16.955,1.0,1.0,0.0,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-middle-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.191436+00:00,checkpoint6_regime_benchmark,needle,needle-middle,,middle,,,1,Adaptive Lumina,adaptive,dynamic_r514_b16,0.514485,16,real,real,fp16/bf16 KV path available,contention,contention,3072,32,96.0,49.391,49.44,48.552,False,95.904,79.92,11.988,319.68,yellow,1.881668,55.184,104.659,18.121,1.0,1.0,0.0,True,True,True,True,0.019,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-late-Full KV-20260503134516,2026-05-03T11:45:16.191453+00:00,checkpoint6_regime_benchmark,needle,needle-late,,late,,,1,Full KV,baseline,full_16,1.0,16,budget_infeasible,real,static benchmark method,contention,contention,3072,32,96.0,96.0,49.44,0.0,True,186.408,155.34,23.301,621.359,yellow,3.657382,85.311,110.0,11.722,0.98,0.98,0.02,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-late-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.191468+00:00,checkpoint6_regime_benchmark,needle,needle-late,,late,,,1,Quantized 8-bit,static_q8,full_8,1.0,8,budget_infeasible,real,static benchmark method,contention,contention,3072,32,96.0,50.976,49.44,46.9,True,98.983,82.485,12.373,329.942,yellow,1.94207,60.079,112.2,16.645,0.98,0.98,0.02,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-late-Retention-only-20260503134516,2026-05-03T11:45:16.191480+00:00,checkpoint6_regime_benchmark,needle,needle-late,,late,,,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,contention,contention,3072,32,96.0,48.0,49.44,50.0,False,93.204,77.67,11.65,310.68,yellow,1.828691,55.1,104.5,18.149,1.0,1.0,0.0,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-late-Hybrid conservative-20260503134516,2026-05-03T11:45:16.191492+00:00,checkpoint6_regime_benchmark,needle,needle-late,,late,,,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,38.232,49.44,60.175,False,74.237,61.864,9.28,247.456,yellow,1.456552,57.71,109.45,17.328,1.0,1.0,0.0,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-late-Hybrid balanced-20260503134516,2026-05-03T11:45:16.191503+00:00,checkpoint6_regime_benchmark,needle,needle-late,,late,,,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,25.488,49.44,73.45,False,49.491,41.243,6.186,164.971,yellow,0.971035,56.26,106.7,17.775,1.0,1.0,0.0,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-late-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.191515+00:00,checkpoint6_regime_benchmark,needle,needle-late,,late,,,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,7.646,49.44,92.035,False,14.847,12.373,1.856,49.491,yellow,0.29131,59.74,113.3,16.739,0.9,0.9,0.1,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-late-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.191529+00:00,checkpoint6_regime_benchmark,needle,needle-late,,late,,,1,Ideal dynamic q8,theoretical_upper_bound,ideal_r969_b8,0.968898,8,theoretical_only,infeasible,theoretical dynamic upper bound,contention,contention,3072,32,96.0,49.391,49.44,48.551,False,95.904,79.92,11.988,319.68,yellow,1.881668,58.98,111.858,16.955,1.0,1.0,0.0,True,True,True,True,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-needle-contention-3072-1-late-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.191562+00:00,checkpoint6_regime_benchmark,needle,needle-late,,late,,,1,Adaptive Lumina,adaptive,dynamic_r514_b16,0.514485,16,real,real,fp16/bf16 KV path available,contention,contention,3072,32,96.0,49.391,49.44,48.552,False,95.904,79.92,11.988,319.68,yellow,1.881668,55.184,104.659,18.121,1.0,1.0,0.0,True,True,True,True,0.0185,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-early-Full KV-20260503134516,2026-05-03T11:45:16.191783+00:00,checkpoint6_regime_benchmark,document_qa,docqa-001,Launch Plan,early,What time does the Aurora launch window open?,06:40 UTC,1,Full KV,baseline,full_16,1.0,16,budget_infeasible,real,static benchmark method,contention,contention,3072,32,96.0,96.0,49.44,0.0,True,186.408,155.34,23.301,621.359,yellow,3.657382,85.311,110.0,11.722,0.98,0.98,0.02,True,True,True,True,0.0,stress,proxy,06:40 UTC,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-early-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.191797+00:00,checkpoint6_regime_benchmark,document_qa,docqa-001,Launch Plan,early,What time does the Aurora launch window open?,06:40 UTC,1,Quantized 8-bit,static_q8,full_8,1.0,8,budget_infeasible,real,static benchmark method,contention,contention,3072,32,96.0,50.976,49.44,46.9,True,98.983,82.485,12.373,329.942,yellow,1.94207,60.079,112.2,16.645,0.98,0.98,0.02,True,True,True,True,0.0,stress,proxy,06:40 UTC,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-early-Retention-only-20260503134516,2026-05-03T11:45:16.191810+00:00,checkpoint6_regime_benchmark,document_qa,docqa-001,Launch Plan,early,What time does the Aurora launch window open?,06:40 UTC,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,contention,contention,3072,32,96.0,48.0,49.44,50.0,False,93.204,77.67,11.65,310.68,yellow,1.828691,55.1,104.5,18.149,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-early-Hybrid conservative-20260503134516,2026-05-03T11:45:16.191822+00:00,checkpoint6_regime_benchmark,document_qa,docqa-001,Launch Plan,early,What time does the Aurora launch window open?,06:40 UTC,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,38.232,49.44,60.175,False,74.237,61.864,9.28,247.456,yellow,1.456552,57.71,109.45,17.328,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-early-Hybrid balanced-20260503134516,2026-05-03T11:45:16.191834+00:00,checkpoint6_regime_benchmark,document_qa,docqa-001,Launch Plan,early,What time does the Aurora launch window open?,06:40 UTC,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,25.488,49.44,73.45,False,49.491,41.243,6.186,164.971,yellow,0.971035,56.26,106.7,17.775,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-early-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.191846+00:00,checkpoint6_regime_benchmark,document_qa,docqa-001,Launch Plan,early,What time does the Aurora launch window open?,06:40 UTC,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,7.646,49.44,92.035,False,14.847,12.373,1.856,49.491,yellow,0.29131,59.74,113.3,16.739,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-early-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.191860+00:00,checkpoint6_regime_benchmark,document_qa,docqa-001,Launch Plan,early,What time does the Aurora launch window open?,06:40 UTC,1,Ideal dynamic q8,theoretical_upper_bound,ideal_r969_b8,0.968898,8,theoretical_only,infeasible,theoretical dynamic upper bound,contention,contention,3072,32,96.0,49.391,49.44,48.551,False,95.904,79.92,11.988,319.68,yellow,1.881668,58.98,111.858,16.955,1.0,1.0,0.0,True,True,True,True,0.0,stress,proxy,06:40 UTC,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-early-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.191897+00:00,checkpoint6_regime_benchmark,document_qa,docqa-001,Launch Plan,early,What time does the Aurora launch window open?,06:40 UTC,1,Adaptive Lumina,adaptive,dynamic_r514_b16,0.514485,16,real,real,fp16/bf16 KV path available,contention,contention,3072,32,96.0,49.391,49.44,48.552,False,95.904,79.92,11.988,319.68,yellow,1.881668,55.184,104.659,18.121,0.0,0.0,1.0,False,False,False,False,0.021,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-middle-Full KV-20260503134516,2026-05-03T11:45:16.191915+00:00,checkpoint6_regime_benchmark,document_qa,docqa-002,Clinic Notice,middle,What time does the clinic open on Tuesday?,10:30 AM,1,Full KV,baseline,full_16,1.0,16,budget_infeasible,real,static benchmark method,contention,contention,3072,32,96.0,96.0,49.44,0.0,True,186.408,155.34,23.301,621.359,yellow,3.657382,85.311,110.0,11.722,0.98,0.98,0.02,True,True,True,True,0.0,stress,proxy,10:30 AM,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-middle-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.191927+00:00,checkpoint6_regime_benchmark,document_qa,docqa-002,Clinic Notice,middle,What time does the clinic open on Tuesday?,10:30 AM,1,Quantized 8-bit,static_q8,full_8,1.0,8,budget_infeasible,real,static benchmark method,contention,contention,3072,32,96.0,50.976,49.44,46.9,True,98.983,82.485,12.373,329.942,yellow,1.94207,60.079,112.2,16.645,0.98,0.98,0.02,True,True,True,True,0.0,stress,proxy,10:30 AM,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-middle-Retention-only-20260503134516,2026-05-03T11:45:16.191940+00:00,checkpoint6_regime_benchmark,document_qa,docqa-002,Clinic Notice,middle,What time does the clinic open on Tuesday?,10:30 AM,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,contention,contention,3072,32,96.0,48.0,49.44,50.0,False,93.204,77.67,11.65,310.68,yellow,1.828691,55.1,104.5,18.149,0.0,0.0,1.0,False,False,False,False,0.0,stress,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-contention-3072-1-middle-Hybrid conservative-20260503134516,2026-05-03T11:45:16.191952+00:00,checkpoint6_regime_benchmark,document_qa,docqa-002,Clinic Notice,middle,What time does the clinic open on Tuesday?,10:30 AM,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,contention,contention,3072,32,96.0,38.232,49.44,60.175,False,74.237,61.864,9.28,247.456,yellow,1.456552,57.71,109.45,17.328,1.0,1.0,0.0,True,True,True,True,0.0,stress,proxy,10:30 AM,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
